window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
6151,0,6,0.004305065609514713,0.014368393458425999,2.946016311645508,2.946016311645508,5.548826016585828e-15,1.1353000672897906e-06,1.1353000672897906e-06
6152,0,6,0.002552062040194869,0.011205594055354595,2.268249750137329,2.268249750137329,5.417563438332197e-15,1.4569893664884148e-06,1.4569893664884148e-06
6153,0,6,0.003636707318946719,0.0131619768217206,2.707693099975586,2.707693099975586,5.397575578359364e-15,1.2182745194877498e-06,1.2182745194877498e-06
6154,0,6,0.004528074525296688,0.015436997637152672,3.0213565826416016,3.0213568210601807,5.4274987112870165e-15,1.0948209592243074e-06,1.0948209592243074e-06
6155,0,6,0.0054077706299722195,0.016667159274220467,3.3018271923065186,3.3018276691436768,5.749375466408387e-15,1.0311010782970698e-06,1.0311010782970698e-06
6156,0,6,0.009050466120243073,0.02274971641600132,4.271502494812012,4.27150297164917,5.6778727566494415e-15,7.920586995169288e-07,7.920586995169288e-07
6157,0,6,0.0067417435348033905,0.019777609035372734,3.6866455078125,3.6866455078125,5.784972873049696e-15,9.26327459183085e-07,9.26327459183085e-07
6158,0,6,0.0030759149231016636,0.01349411066621542,2.490189552307129,2.490189552307129,5.946333920051061e-15,1.3903927538194694e-06,1.3903927538194694e-06
6159,0,6,0.003567294217646122,0.01356811448931694,2.681727886199951,2.681727886199951,5.733741355784441e-15,1.2677966196861234e-06,1.2677966196861234e-06
6160,0,6,0.006108292378485203,0.01648268662393093,3.509176254272461,3.509176015853882,6.278991287008611e-15,1.0138764992007054e-06,1.0138764992007054e-06
6161,0,6,0.0030527026392519474,0.012996913865208626,2.480775833129883,2.480775833129883,6.12444504358438e-15,1.4164169215291622e-06,1.4164169215291622e-06
6162,0,6,0.008529783226549625,0.025326084345579147,4.146811008453369,4.146811008453369,5.717980190218406e-15,8.187519142666133e-07,8.187519142666133e-07
6163,0,6,0.006557936314493418,0.018691465258598328,3.6360414028167725,3.6360414028167725,5.97263344603036e-15,9.54331767388794e-07,9.54331767388794e-07
6164,0,6,0.0033250616397708654,0.014194038696587086,2.5890777111053467,2.5890777111053467,6.049634246649933e-15,1.3488532886185567e-06,1.3488532886185567e-06
6165,0,6,0.0038374667055904865,0.014383566565811634,2.781426429748535,2.781426429748535,5.591830726350876e-15,1.207131731462141e-06,1.207131731462141e-06
6166,0,6,0.00561537453904748,0.017165737226605415,3.3646092414855957,3.3646092414855957,5.9321270599432385e-15,1.0278171203026432e-06,1.0278171203026432e-06
6167,0,6,0.0056441426277160645,0.01765306107699871,3.3732166290283203,3.3732166290283203,5.714424345905833e-15,1.0062067303806543e-06,1.0062067303806543e-06
6168,0,6,0.004533065017312765,0.015622511506080627,3.0230214595794678,3.0230212211608887,5.910800040880796e-15,1.1418975418564514e-06,1.1418975418564514e-06
6169,0,6,0.003451633034273982,0.015405307523906231,2.637895345687866,2.637895345687866,5.949503093823213e-15,1.312889025939512e-06,1.312889025939512e-06
6170,0,6,0.00334323663264513,0.014456610195338726,2.596144437789917,2.596144199371338,5.669479507175099e-15,1.3022309985899483e-06,1.3022309985899483e-06
6171,0,6,0.0040986500680446625,0.0139968516305089,2.8745222091674805,2.8745222091674805,5.892672265260133e-15,1.1990456414423534e-06,1.1990456414423534e-06
6172,0,6,0.0053096855990588665,0.013521995395421982,3.2717463970184326,3.2717463970184326,5.8969370761495585e-15,1.0538501555856783e-06,1.0538501555856783e-06
6173,0,6,0.0032280292361974716,0.011120450682938099,2.551020860671997,2.551020622253418,5.917465766659214e-15,1.353939182990871e-06,1.353939182990871e-06
6174,0,6,0.005037463270127773,0.013338295742869377,3.1867735385894775,3.1867735385894775,6.108240456270458e-15,1.1011642300218227e-06,1.1011642300218227e-06
6175,0,6,0.003122442401945591,0.011383892968297005,2.5089528560638428,2.5089528560638428,5.724456604133113e-15,1.3540037571146968e-06,1.3540037571146968e-06
6176,0,6,0.004112545400857925,0.015280226245522499,2.8793907165527344,2.8793907165527344,6.22222695053189e-15,1.2300353091632132e-06,1.2300353091632132e-06
6177,0,6,0.006651581730693579,0.019853917881846428,3.66191029548645,3.66191029548645,5.732682141083899e-15,9.283601798415475e-07,9.283601798415475e-07
6178,0,6,0.00876486487686634,0.02339288964867592,4.203566074371338,4.203566074371338,6.412977499704138e-15,8.553763564123074e-07,8.553763564123074e-07
6179,0,6,0.006343778222799301,0.02064315602183342,3.576178789138794,3.576179027557373,5.891871395608504e-15,9.637238918003277e-07,9.637238918003277e-07
6180,0,6,0.005958316382020712,0.019930627197027206,3.4658281803131104,3.4658281803131104,6.570735692064357e-15,1.050135210789449e-06,1.050135210789449e-06
6181,0,6,0.0055052610114216805,0.018566569313406944,3.3314571380615234,3.3314571380615234,6.3133249204926165e-15,1.0708782838264597e-06,1.0708782838264597e-06
6182,0,6,0.00609489856287837,0.017102116718888283,3.505326509475708,3.505326509475708,6.1005273742527604e-15,1.0004616797232302e-06,1.0004616797232302e-06
6183,0,6,0.005339114926755428,0.01353165227919817,3.2808008193969727,3.2808008193969727,6.051265632106345e-15,1.0646049304341432e-06,1.0646049304341432e-06
6184,0,6,0.007786381524056196,0.014041334390640259,3.9619874954223633,3.961987257003784,6.2000677215987704e-15,8.923400400817627e-07,8.923400400817627e-07
6185,0,6,0.004987131804227829,0.01192115992307663,3.1708130836486816,3.1708130836486816,5.788868801090592e-15,1.0773864005386713e-06,1.0773864005386713e-06
6186,0,6,0.010361924767494202,0.015248756855726242,4.5705180168151855,4.570518493652344,6.529126045563436e-15,7.937931059132097e-07,7.937931059132097e-07
6187,0,6,0.0029694391414523125,0.0115341916680336,2.4467098712921143,2.4467098712921143,5.8835653905277285e-15,1.407612330694974e-06,1.407612330694974e-06
6188,0,6,0.005496516358107328,0.016626516357064247,3.328809976577759,3.328809976577759,5.987168531405244e-15,1.043679162648914e-06,1.043679162648914e-06
6189,0,6,0.006829140707850456,0.021217817440629005,3.7104647159576416,3.7104647159576416,6.426949308169097e-15,9.701064982436947e-07,9.701064982436947e-07
6190,0,6,0.009674097411334515,0.021868687123060226,4.416217803955078,4.416217803955078,5.8785789075672425e-15,7.79526601490943e-07,7.79526601490943e-07
6191,0,6,0.008248910307884216,0.020800691097974777,4.07796573638916,4.07796573638916,5.9829875767775965e-15,8.51649190281023e-07,8.51649190281023e-07
6192,0,6,0.006742675323039293,0.018285071477293968,3.6869003772735596,3.6869001388549805,5.725932559043703e-15,9.215247018801165e-07,9.215247018801165e-07
6193,0,6,0.005753595847636461,0.01640600524842739,3.4057672023773193,3.4057669639587402,6.577107920926551e-15,1.0691725265132845e-06,1.0691725265132845e-06
6194,0,6,0.005056377965956926,0.014434396289288998,3.1927506923675537,3.1927506923675537,5.959241008101322e-15,1.0856147127924487e-06,1.0856147127924487e-06
6195,0,6,0.004217873327434063,0.013206558302044868,2.916030168533325,2.916030168533325,5.4213081709920084e-15,1.133718683377083e-06,1.133718683377083e-06
6196,0,6,0.0028051654808223248,0.011524433270096779,2.3780691623687744,2.3780691623687744,6.175902295130079e-15,1.4837850130788865e-06,1.4837850130788865e-06
6197,0,6,0.0027753221802413464,0.012731378898024559,2.3653857707977295,2.3653857707977295,5.815679087937085e-15,1.4475831449090037e-06,1.4475831449090037e-06
6198,0,6,0.006187675055116415,0.022399310022592545,3.531904697418213,3.531904935836792,6.042593285275882e-15,9.88207034424704e-07,9.88207034424704e-07
6199,0,6,0.006148523185402155,0.01745597831904888,3.5207133293151855,3.5207133293151855,5.770304803502093e-15,9.687551028036978e-07,9.687551028036978e-07
6200,0,6,0.005365786608308554,0.01720975898206234,3.288985252380371,3.288985252380371,5.716737592884784e-15,1.03218485492107e-06,1.03218485492107e-06
6201,0,6,0.005411735735833645,0.018428683280944824,3.3030378818511963,3.3030378818511963,6.910652554896349e-15,1.1300332971586613e-06,1.1300332971586613e-06
6202,0,6,0.007091915234923363,0.020501863211393356,3.781177043914795,3.781177043914795,6.141043077702302e-15,9.305491062150395e-07,9.305491062150395e-07
6203,0,6,0.005620419513434172,0.019119851291179657,3.3661203384399414,3.3661201000213623,5.951546984324938e-15,1.0290359568898566e-06,1.0290359568898566e-06
6204,0,6,0.005433040205389261,0.016549358144402504,3.309532880783081,3.309532880783081,6.160188563409091e-15,1.0648184343153844e-06,1.0648184343153844e-06
6205,0,6,0.0038343523629009724,0.015310162678360939,2.78029727935791,2.7802975177764893,5.868198942315115e-15,1.2371045841064188e-06,1.2371045841064188e-06
6206,0,6,0.003800352104008198,0.013197798281908035,2.7679431438446045,2.7679431438446045,5.804161557436795e-15,1.2358274261714541e-06,1.2358274261714541e-06
6207,0,6,0.002685233950614929,0.011879611760377884,2.3266780376434326,2.3266780376434326,6.017772255306015e-15,1.4970173651818186e-06,1.4970173651818186e-06
6208,0,6,0.0045835585333406925,0.012934088706970215,3.039811372756958,3.039811611175537,5.8348220325450326e-15,1.128268422689871e-06,1.128268422689871e-06
6209,0,6,0.0026132077910006046,0.012476430274546146,2.295262098312378,2.295261859893799,6.1784107832033724e-15,1.5376284636658966e-06,1.5376284636658966e-06
6210,0,6,0.0032718470320105553,0.015539173036813736,2.5682764053344727,2.5682761669158936,5.612529670482929e-15,1.3097331930111977e-06,1.3097331930111977e-06
6211,0,6,0.003970629069954157,0.015565416775643826,2.8292734622955322,2.829273223876953,5.320768324768238e-15,1.1575973530852934e-06,1.1575973530852934e-06
6212,0,6,0.004686663392931223,0.016039352864027023,3.0738108158111572,3.0738108158111572,5.750388517813303e-15,1.1076861028413987e-06,1.1076861028413987e-06
6213,0,6,0.0045227175578475,0.016538532450795174,3.019569158554077,3.019569158554077,5.619274170325442e-15,1.1146547649332206e-06,1.1146547649332206e-06
6214,0,6,0.005984526593238115,0.019395973533391953,3.473443031311035,3.473442792892456,5.347839074246012e-15,9.453100346945575e-07,9.453100346945575e-07
6215,0,6,0.005159028805792332,0.017533451318740845,3.224996328353882,3.224996328353882,5.7255937458648015e-15,1.0534799912420567e-06,1.0534799912420567e-06
6216,0,6,0.0050858790054917336,0.015559460036456585,3.2020514011383057,3.2020511627197266,5.584807552668717e-15,1.0479029697307851e-06,1.0479029697307851e-06
6217,0,6,0.003201149869710207,0.012947089038789272,2.540377616882324,2.540377616882324,5.488740463922923e-15,1.3094331734464504e-06,1.3094331734464504e-06
6218,0,6,0.0028507057577371597,0.011301212012767792,2.3972949981689453,2.397294759750366,5.52596290327354e-15,1.3922838206781307e-06,1.3922838206781307e-06
6219,0,6,0.002638569101691246,0.011793790385127068,2.30637264251709,2.30637264251709,5.6897506996687885e-15,1.4684608231618768e-06,1.4684608231618768e-06
6220,0,6,0.003979790490120649,0.013318248093128204,2.832535743713379,2.8325355052948,5.7582108670811965e-15,1.2028560831822688e-06,1.2028560831822688e-06
6221,0,6,0.00446917861700058,0.014613368548452854,3.001643419265747,3.001643419265747,5.582320663935578e-15,1.1176183534189477e-06,1.1176183534189477e-06
6222,0,6,0.004323277622461319,0.014621966518461704,2.9522411823272705,2.9522411823272705,5.8104918581681e-15,1.159310727416596e-06,1.159310727416596e-06
6223,0,6,0.004010895732790232,0.014781777746975422,2.843583345413208,2.843583106994629,5.390253402046824e-15,1.159268208539288e-06,1.159268208539288e-06
6224,0,6,0.00437061907723546,0.015415528789162636,2.9683613777160645,2.9683613777160645,5.598594707951175e-15,1.131795556830184e-06,1.131795556830184e-06
6225,0,6,0.004903264343738556,0.016711870208382607,3.1440389156341553,3.144038677215576,5.534021998250191e-15,1.062374849425396e-06,1.062374849425396e-06
6226,0,6,0.005641135387122631,0.018806057050824165,3.3723177909851074,3.3723177909851074,6.0393970064494176e-15,1.0346979024689062e-06,1.0346979024689062e-06
6227,0,6,0.00427308538928628,0.015356237068772316,2.935053586959839,2.935053586959839,5.380238507994963e-15,1.1220959095226135e-06,1.1220959095226135e-06
6228,0,6,0.004601190332323313,0.015338827855885029,3.045652389526367,3.045652389526367,5.4824406563777194e-15,1.0915707662206842e-06,1.0915707662206842e-06
6229,0,6,0.0023534034844487906,0.01090237870812416,2.178178548812866,2.178178310394287,5.502148995477959e-15,1.5290370356524363e-06,1.5290370356524363e-06
6230,0,6,0.002927974332123995,0.011038308031857014,2.4295670986175537,2.4295670986175537,5.556691564534031e-15,1.3776043488178402e-06,1.3776043488178402e-06
6231,0,6,0.002806994831189513,0.012169345282018185,2.3788444995880127,2.3788444995880127,5.8644482804246726e-15,1.4454157053478411e-06,1.4454157053478411e-06
6232,0,6,0.0033754564356058836,0.01351386308670044,2.608624219894409,2.608624219894409,5.614720097684529e-15,1.289726924369461e-06,1.289726924369461e-06
6233,0,6,0.0025122070219367743,0.012786469422280788,2.2504687309265137,2.2504687309265137,5.423012824798358e-15,1.4692393506265944e-06,1.4692393506265944e-06
6234,0,6,0.0023501955438405275,0.012467588298022747,2.1766934394836426,2.1766932010650635,5.768103788388653e-15,1.5666231547584175e-06,1.5666231547584175e-06
6235,0,6,0.004224405623972416,0.014089323580265045,2.9182872772216797,2.9182872772216797,5.521186484483973e-15,1.1432293831603602e-06,1.1432293831603602e-06
6236,0,6,0.005013213027268648,0.014403530396521091,3.179093837738037,3.179093837738037,5.610407429433584e-15,1.0578866067589843e-06,1.0578866067589843e-06
6237,0,6,0.005299506243318319,0.01592438854277134,3.268608808517456,3.268609046936035,5.703747919122166e-15,1.037438664752699e-06,1.037438664752699e-06
6238,0,6,0.007129067089408636,0.01917930319905281,3.7910683155059814,3.7910683155059814,5.1657884004750135e-15,8.512398608218064e-07,8.512398608218064e-07
6239,0,6,0.004941673018038273,0.014126801863312721,3.1563286781311035,3.1563289165496826,5.551741080473804e-15,1.0599309234748944e-06,1.0599309234748944e-06
6240,0,6,0.004073216114193201,0.014619051478803158,2.8655893802642822,2.8655893802642822,5.545992267860789e-15,1.1668658999042236e-06,1.1668658999042236e-06
6241,0,6,0.003291194560006261,0.012749969959259033,2.5758585929870605,2.5758585929870605,5.432934545226021e-15,1.2848146297983476e-06,1.2848146297983476e-06
6242,0,6,0.002906552515923977,0.011719497852027416,2.4206631183624268,2.4206628799438477,5.5111377091142215e-15,1.3769924862572225e-06,1.3769924862572225e-06
6243,0,6,0.003970099147409201,0.014641684480011463,2.8290843963623047,2.829084634780884,5.490583607616149e-15,1.1760033657992608e-06,1.1760033657992608e-06
6244,0,6,0.005748189985752106,0.015530627220869064,3.4041664600372314,3.4041666984558105,5.567300228681918e-15,9.841397741183755e-07,9.841397741183755e-07
6245,0,6,0.0023734343703836203,0.01165282353758812,2.1874287128448486,2.1874284744262695,5.626033916761005e-15,1.5396165053971345e-06,1.5396165053971345e-06
6246,0,6,0.003020442323759198,0.012722764164209366,2.46763277053833,2.46763277053833,5.327414145272396e-15,1.3280761095302296e-06,1.3280761095302296e-06
6247,0,6,0.0026743514463305473,0.0111733078956604,2.3219587802886963,2.3219587802886963,5.830092624084038e-15,1.4764830211788649e-06,1.4764830211788649e-06
6248,0,6,0.003627234371379018,0.012095996178686619,2.7041640281677246,2.7041642665863037,5.767608697630983e-15,1.2609855275513837e-06,1.2609855275513837e-06
6249,0,6,0.0031010506208986044,0.012652730569243431,2.5003435611724854,2.5003435611724854,5.558801523605642e-15,1.3388630577537697e-06,1.3388630577537697e-06
6250,0,6,0.004084491636604071,0.015424003824591637,2.8695530891418457,2.8695530891418457,5.730044904002623e-15,1.1844316532005905e-06,1.1844316532005905e-06
6251,0,6,0.0035906932316720486,0.011648925952613354,2.6905088424682617,2.6905088424682617,5.560867436963995e-15,1.2444633057384635e-06,1.2444633057384635e-06
6252,0,6,0.004525147378444672,0.014082645066082478,3.0203800201416016,3.0203802585601807,5.700369528212042e-15,1.1223676210647682e-06,1.1223676210647682e-06
6253,0,6,0.006297787185758352,0.012702692300081253,3.5631918907165527,3.563192129135132,5.637518412976352e-15,9.4612823886564e-07,9.4612823886564e-07
6254,0,6,0.0030958224087953568,0.011780234053730965,2.498234987258911,2.498234987258911,5.7910528755450875e-15,1.3676997241418576e-06,1.3676997241418576e-06
6255,0,6,0.004688856191933155,0.014367865398526192,3.0745298862457275,3.0745298862457275,5.264510090477502e-15,1.0596087349767913e-06,1.0596087349767913e-06
6256,0,6,0.003266924060881138,0.012975254096090794,2.5663435459136963,2.5663435459136963,5.521488451729669e-15,1.300045482821588e-06,1.300045482821588e-06
6257,0,6,0.0019477143650874496,0.010678835213184357,1.9815629720687866,1.9815629720687866,5.5955957878014214e-15,1.6949642258623498e-06,1.6949642258623498e-06
6258,0,6,0.002866776892915368,0.011671283282339573,2.4040427207946777,2.4040427207946777,5.3155328141212595e-15,1.3616844398711692e-06,1.3616844398711692e-06
