window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
84,0.16836097066112898,0.5810243898648542,0.1353849571798809,0.19904773327773423,0.1122415873003808,0.190614513812254,17.788497924804688
85,0.17868805603706078,0.5586408349398284,0.1376512215540744,0.1977925948948964,0.1129661367100783,0.21947826394756434,18.983306884765625
86,0.17335418613419895,0.45111471511246937,0.13584997554033926,0.180887795479215,0.11495188319240547,0.21786429303137922,16.836692810058594
87,0.14930699772167946,0.40363099843362216,0.11316122483301676,0.15465690677596042,0.11230812813652195,0.1769998381861965,16.382150650024414
88,0.15546006879802687,0.45721604910778774,0.12808251441172103,0.17510159079687343,0.1148065596631357,0.17384555754206588,16.46516990661621
89,0.15443101879957494,0.5654118071727106,0.12694858593583505,0.1895861889696744,0.11386431435171684,0.1591661112926138,17.439632415771484
90,0.1607632069281939,0.5971967732773311,0.13087417678405192,0.19749169056880614,0.10840616563691098,0.1744381948725308,18.371315002441406
91,0.17390503805919236,0.6113323441126806,0.14499022458223457,0.2116105273722983,0.11498739063690318,0.1924656764047277,17.724342346191406
92,0.1663077257325463,0.5115954123820534,0.13718912497332425,0.19067573746028557,0.1057406478264045,0.19798190863864848,16.57980728149414
93,0.1448384083265163,0.36681537145952603,0.11469834405592134,0.15071506225643633,0.10675719044529533,0.17301740178390462,17.472572326660156
94,0.14735138151046423,0.3995156540798872,0.1269809834313588,0.16591450780972,0.10843516540219941,0.16516033509334718,18.66160774230957
95,0.14728031029766767,0.4608406316221155,0.1270841375599057,0.17476363671164993,0.10889350510732074,0.15682085422698677,19.267152786254883
96,0.15788154488680248,0.5144959457092602,0.13102257109119597,0.18580448175091943,0.10583072258691457,0.17899344464310202,20.199180603027344
97,0.16982675504410097,0.5150969238350975,0.13958725401641983,0.1932314925619452,0.11289019138504096,0.1991671029176648,19.956031799316406
98,0.16425116148437166,0.44727673569262394,0.1363327544672671,0.1807533232137466,0.11229654133655534,0.1952720626005079,17.88310432434082
99,0.1462151492213038,0.376384947564933,0.11494124781065769,0.15229034777555417,0.1099992705545627,0.17258824431973324,16.98580551147461
100,0.1530922967267448,0.43397510059387356,0.1280459687384191,0.17175013043205548,0.11393096173604549,0.1710328603514599,17.229814529418945
101,0.15399352516504122,0.5279184530078329,0.13049095094452037,0.18726630838213643,0.10531895432849685,0.16747008933205917,18.669475555419922
102,0.1588096939497664,0.5575059618959775,0.12822176985031777,0.18954808299969775,0.10430178099223067,0.17960802736892023,20.79283332824707
103,0.16844073993035058,0.5679128652286471,0.13831113016064442,0.1996828065989305,0.10586073020342882,0.1958614401063997,20.581138610839844
104,0.16446306754688858,0.521347089070717,0.13510859674680178,0.19028552422164682,0.10613252793660345,0.19290764011547468,16.95099449157715
